signal_date,code,name,industry,close,lot_size,lot_value_usd,prior_return_pct,daily_return_pct,drop_strength_pct,two_day_drop_ok,industry_avg_return_pct,lag_vs_industry_pct,peer_count,volume_ratio,volume_anomaly,negative_news_score,negative_news_hits,news_fetch_ok,usd_hkd_rate,score,passes,two_days_ago_return_pct,turnover,prior_turnover_median,prior_traded_days,large_drop_ok,other_days_ok,three_day_drop_ok,consecutive_down_ok,liquidity_ok,market_cap,pe,pb,source_tier,source_file,volume,three_days_ago_return_pct,three_day_return_pct,drop_z,stable_drop_ok,stable_drop_strength_pct,stable_four_day_return_pct,stable_score,stable_passes,prior_max_return_pct,prior_return_std_pct,prior_amihud
2026-09-09,OABI,OABI,Biotechnology,4.014999866485596,1.0,4.014999866485596,-2.0785255005468795,-5.306601810811696,8.842106869346223,True,-2.276090712858725,3.030511097952971,542.0,0.8272946029563424,0.0,0.0,,True,7.840400218963623,8.842106869346223,True,-8.842106869346223,4831249.339342117,6886134.846830368,20.0,True,True,True,True,True,583742428.5582876,-13.610169,2.2430167,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,OCS,OCS,Biotechnology,11.470000267028809,1.0,11.470000267028809,-0.0821711488836807,-5.674338725671502,5.674338725671502,True,-2.276090712858725,3.398248012812777,542.0,1.0393852065321807,0.0393852065321806,0.0,,False,7.840400218963623,5.713723932203683,False,0.0,1861581.043338776,2041057.5445652008,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,OCTV,OCTV,Software—Application,17.93000030517578,1.0,17.93000030517578,-6.125578119410735,-2.501354539095768,6.125578119410735,True,-1.838839879143489,0.6625146599522791,208.0,0.6650895440681942,0.0,0.0,,True,7.840400218963623,6.125578119410735,True,-1.951948941860615,30497137.519073486,49356830.17272949,20.0,True,True,True,True,True,4813089620.760712,15.591305,0.9474741,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,OMH,OMH,Real Estate Services,2.509999990463257,1.0,2.509999990463257,-12.58740938113787,0.3999996185302779,12.58740938113787,True,-0.7194213578362585,-1.1194209763665364,41.0,0.5118371561324582,0.0,0.0,,False,7.840400218963623,12.58740938113787,False,-6.84039227079567,174193.99933815002,527717.2337675095,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,ONFO,ONFO,Internet Content & Information,0.9520000219345092,1.0,0.9520000219345092,-2.702700090373533,-11.851853323571415,11.851853323571415,True,-2.1074233905970408,9.744429932974374,56.0,0.61276425207895,0.0,0.0,,False,7.840400218963623,11.851853323571415,False,-5.93219799613216,291121.60670757294,724850.9953200817,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,OPRX,OPRX,Health Information Services,7.170000076293945,1.0,7.170000076293945,-3.430749489869056,-5.657892549136967,5.657892549136967,True,-1.488838975578699,4.169053573558268,39.0,0.4587960257159555,0.0,0.0,,False,7.840400218963623,5.657892549136967,False,-1.0062883726465133,562845.0059890747,1370516.9983625412,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,OPTT,OPTT,Specialty Industrial Machinery,0.1599999964237213,1.0,0.1599999964237213,-15.789474509759636,0.0,15.789474509759636,True,-1.6177102503518117,-1.6177102503518117,77.0,1.1283316095154745,0.1283316095154745,0.0,,False,7.840400218963623,15.917806119275111,False,0.0,680735.9847843647,734300.5006574094,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,PATH,PATH,Software—Infrastructure,13.56999969482422,1.0,13.56999969482422,-7.768264543109938,-3.140617607918017,16.630075999785188,True,-1.1235944019676425,2.0170232059503745,169.0,0.8884067450994844,0.0,0.0,,True,7.840400218963623,16.630075999785188,True,-16.630075999785188,785135756.3430786,1105946854.86269,20.0,True,True,True,True,True,7072078741.085991,20.25373,3.6186666,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,PAVS,PAVS,Packaged Foods,4.53000020980835,1.0,4.53000020980835,-2.573926492629053,-1.0916968281791228,5.221770615564081,True,-1.161197996467228,-0.0695011682881052,58.0,0.5141903171953256,0.0,0.0,,False,7.840400218963623,5.221770615564081,False,-5.221770615564081,69762.00323104858,155805.00316619873,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,PAYC,PAYC,Software—Application,215.5800018310547,1.0,215.5800018310547,-5.399919974839829,-1.6335105727476429,5.399919974839829,True,-1.847335196361488,-0.2138246236138452,208.0,1.2685975609756095,0.2685975609756097,0.0,,True,7.840400218963623,5.668517535815439,True,-3.6795301622772114,179405677.5238037,145466062.59155273,20.0,True,True,True,True,True,9716539706.5486,22.812698,16.408892,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,PBK,PBK,Utilities—Renewable,0.3740000128746032,1.0,0.3740000128746032,-0.2631545099855081,-1.3192599273578187,5.000002607703169,True,-1.975084638499936,-0.6558247111421167,18.0,3.6810170977641374,2.6810170977641383,0.0,,False,7.840400218963623,7.681019705467307,False,-5.000002607703169,785063.4270250797,245998.1986641884,20.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,PCTY,PCTY,Software—Application,142.10000610351562,1.0,142.10000610351562,-5.727422805059524,-0.99630229773785,5.727422805059524,True,-1.847335196361488,-0.8510328986236382,208.0,0.9982250621228256,0.0,0.0,,True,7.840400218963623,5.727422805059524,True,-1.4116381397220157,79917043.43261719,86834570.69778442,20.0,True,True,True,True,True,7867508937.927246,28.882114,6.4412313,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
2026-09-09,PFAI,PFAI,Farm Products,2.650000095367432,1.0,2.650000095367432,0.0,-1.486987397850048,10.63122705171663,True,-0.5988034210703153,0.8881839767797328,19.0,2.0,1.0,0.0,,False,7.840400218963623,11.63122705171663,False,-10.63122705171663,5300.000190734863,3017.9999828338623,14.0,True,True,True,True,False,,,,200M,scan_us_two_day_drop_2026-09-09.csv,,,,,,,,,,,,
