code,industry,name
00858,Drug Manufacturers—Specialty & Generic,EXTRAWELL PHAR
00859,,ZHONGCHANG INTL
00860,Luxury Goods,APOLLO FMG
00861,Conglomerates,DC HOLDINGS
00862,Conglomerates,VISION VALUES
00863,Capital Markets,OSL GROUP
00864,,WING LEE PPT
00865,Real Estate—Development,JIANDE INT'L
00866,Thermal Coal,CHINA QINFA
00867,Drug Manufacturers—Specialty & Generic,CMS
00868,Building Materials,XINYI GLASS
00869,Leisure,PLAYMATES TOYS
00871,Engineering & Construction,CH DREDG ENV
00873,Real Estate Services,SHIMAO SERVICES
00874,Medical Distribution,BAIYUNSHAN PH
00875,Farm Products,CONGYU INTE AGR
00876,Medical Instruments & Supplies,KAISA HEALTH
00878,Real Estate Services,SOUNDWILL HOLD
00880,Resorts & Casinos,SJM HOLDINGS
00881,Auto & Truck Dealerships,ZHONGSHENG HLDG
00882,Conglomerates,TIANJIN DEV
00883,Oil & Gas E&P,CNOOC
00884,Real Estate—Development,CIFI HOLD GP
00887,Luxury Goods,EMPEROR WATCH&J
00888,Financial Conglomerates,BLOCKFIN HLDG
00889,Electronic Components,DATRONIX HOLD
00893,Steel,CHINAVTM MINING
00894,Electronic Components,MAN YUE TECH
00895,Waste Management,DONGJIANG ENV
00896,Engineering & Construction,HANISON
00897,Drug Manufacturers—Specialty & Generic,WAI YUEN TONG
00898,Real Estate Services,MULTIFIELD INTL
00899,Real Estate—Diversified,ZHONG JIA GX
00900,Credit Services,AEON CREDIT
00901,Communication Equipment,SDMC
00902,Utilities—Independent Power Producers,HUANENG POWER
00907,,ELEGANCEOPTICAL
00909,Software—Application,MING YUAN CLOUD
00910,Real Estate—Development,CHINA SANDI
00911,Drug Manufacturers—Specialty & Generic,QIANHAI HEALTH
00912,Consumer Electronics,SUGA INT'L
00914,Building Materials,CONCH CEMENT
00915,Specialty Retail,DAOHE GLOBAL
00916,Utilities—Renewable,CHINA LONGYUAN
00917,Advertising Agencies,QUNABOX GROUP
00918,Apparel Manufacturing,MAJESTIC DRAGON
00919,Personal Services,MODERNHEALTHTEC
00921,"Furnishings, Fixtures & Appliances",HISENSE HA
00922,Personal Services,ANXIANYUAN CH
00923,Conglomerates,IWS
00924,,KHOON GROUP
00926,Packaged Foods,BESUNYEN
00927,Consumer Electronics,FUJIKON IND
00928,Diagnostics & Research,KING INTL INV
00929,Metal Fabrication,IPE GROUP
00931,Oil & Gas Refining & Marketing,CHINA HK POWER
00932,Packaged Foods,SHUNTEN INTL
00933,Apparel Manufacturing,VIVA GOODS
00934,Oil & Gas Midstream,SINOPEC KANTONS
00936,Rental & Leasing Services,KAISA CAPITAL
00938,Real Estate Services,MAN SANG INT'L
00939,Banks—Diversified,CCB
00941,电信运营商,中国移动
00943,Household & Personal Products,ZHONGZHENG INTL
00945,Insurance—Life,MANULIFE-S
00947,Communication Equipment,MOBI DEV
00948,Packaged Foods,ALPHA PRO H-10K
00950,Drug Manufacturers—Specialty & Generic,LEE'S PHARM
00951,Auto Parts,CHAOWEI POWER
00952,Capital Markets,QUAM PLUS FIN
00953,Entertainment,SHAW BROTHERS
00954,Specialty Chemicals,CHANGMAO BIO
00956,Utilities—Regulated Gas,CHINA SUNTIEN
00959,,CENTURY ENT INT
00960,Real Estate—Development,LONGFOR GROUP
00966,Insurance—Life,CHINA TAIPING
00968,Solar,XINYI SOLAR
00969,Confectioners,HUA LIEN INT'L
00970,Auto & Truck Dealerships,NEW SPARKLEROLL
00974,Grocery Stores,SKL
00975,Coking Coal,MONGOL MINING
00976,,CHIHO ENV
00978,Real Estate—Diversified,CHI MER LAND
00979,Waste Management,GREEN ENERGY GP
00980,Department Stores,LIANHUA
00981,Semiconductors,SMIC
00983,Engineering & Construction,SOCAM DEV
00984,Department Stores,AEON STORES
00986,Luxury Goods,DUFU LIQUOR GP
00987,Utilities—Renewable,CH RENEW EN INV
00989,Real Estate—Development,CHINA CBS INTL
00990,Steel,DEEP SOURCE
00991,Utilities—Independent Power Producers,DATANG POWER
00992,Computer Hardware,LENOVO GROUP
00993,Asset Management,XINKONG INT CAP
00994,Engineering & Construction,CT VISION
00995,Infrastructure Operations,ANHUIEXPRESSWAY
00997,Real Estate Services,CHINLINK INTL
00998,Banks—Regional,CITIC BANK
00999,Restaurants,XIAOCAIYUAN
01000,Advertising Agencies,BEIJING MEDIA
01001,Steel,HK SH ALLIANCE
01002,Specialty Chemicals,V.S. INT'L
01003,Entertainment,HUANXI MEDIA
01004,Utilities—Renewable,C SMARTERENERGY
01005,Leisure,MATRIX HOLDINGS
01007,,LONGHUI INTL
01008,Packaging & Containers,LITU HOLDINGS
01009,Real Estate Services,INT'L ENT
01010,Recreational Vehicles,SKY BLUE 11
01011,Diagnostics & Research,NT PHARMA
01013,Electronics & Computer Distribution,WAI CHUN GROUP
01020,Internet Retail,CIPRUN TECH
01021,Specialty Industrial Machinery,HUAYAN ROBOTICS
01022,Electronic Gaming & Multimedia,FEIYU
01023,Footwear & Accessories,SITOY GROUP
01024,Internet Content & Information,KUAISHOU-W
01025,Apparel Manufacturing,KNT HOLDINGS
01026,Utilities—Regulated Water,UNIVERSAL TECH
01027,Footwear & Accessories,ASIA STRAT-1K
01028,Footwear & Accessories,C.BANNER
01029,Steel,IRC
01030,Real Estate—Development,SEAZEN
01033,Oil & Gas Drilling,SINOPEC SSC
01036,Real Estate Services,VANKE OVERSEAS
01037,Information Technology Services,MAXNERVA TECH
01038,Utilities—Regulated Electric,CKI HOLDINGS
01039,Internet Retail,CHANGYOU INT GP
01044,Household & Personal Products,HENGAN INT'L
01045,Telecom Services,APT SATELLITE
01046,Entertainment,UNIVERSE ENT
01047,Specialty Chemicals,NGAI HING HONG
01049,Department Stores,CELESTIAL ASIA
01050,Metal Fabrication,KARRIE INT'L
01051,Asset Management,G-RESOURCES
01052,Infrastructure Operations,YUEXIUTRANSPORT
01053,Steel,CHONGQING IRON
01055,Airlines,CHINA SOUTH AIR
01057,Auto Parts,ZHEJIANG SHIBAO
01058,Footwear & Accessories,NAMYUE HOLDINGS
01059,Information Technology Services,KANTONE HOLDING
01060,Entertainment,DAMAI ENT
01061,Drug Manufacturers—Specialty & Generic,ESSEX BIO-TECH
01063,Conglomerates,SUNCORP TECH
01064,Real Estate—Development,ZHONG HUA INT'L
01065,Waste Management,TIANJIN CAPITAL
01066,Medical Instruments & Supplies,WEIGAO GROUP
01068,Packaged Foods,YURUN FOOD
01069,Lumber & Wood Production,CN HEALTH TECH
01070,Consumer Electronics,TCL ELECTRONICS
01071,Utilities—Regulated Electric,HUADIAN POWER
01072,Specialty Industrial Machinery,DONGFANG ELEC
01073,Capital Markets,DA YU FIN
01075,Information Technology Services,CAPINFO
01079,Computer Hardware,PINE TECH
01080,Oil & Gas Equipment & Services,SHENGLI PIPE
01081,Specialty Industrial Machinery,DAJIN
01082,Education & Training Services,BDV EDU INTL
01083,Utilities—Regulated Gas,TG SMART ENERGY
01084,Farm Products,GREEN FRESH BIO
01085,Communication Equipment,HXTL
01086,Leisure,GOODBABY INTL
01087,Communication Equipment,INVESTECH HLDGS
01088,Thermal Coal,CHINA SHENHUA
01090,Steel,DA MING INT'L
01091,Other Industrial Metals & Mining,SOUTH MANGANESE
01093,Drug Manufacturers—General,CSPC PHARMA
01094,Conglomerates,CHERISH SUN
01097,Telecom Services,CTFME
01098,Real Estate—Development,ROAD KING INFRA
01099,Medical Distribution,SINOPHARM
01100,Footwear & Accessories,MAINLAND HOLD
01101,,HUARONG ENERGY
01102,Building Materials,ENVIRO ENERGY
01104,Capital Markets,APAC RESOURCES
01105,Publishing,SING TAO
01107,,MODERN LAND
01108,Building Materials,TRIUMPH NEW EN
01109,Real Estate—Development,CHINA RES LAND
01110,Pharmaceutical Retailers,KINGWORLD
01111,Advertising Agencies,HUASHI GROUP
01112,Packaged Foods,H&H INTL HLDG
01113,Real Estate—Development,CK ASSET
01114,Auto Manufacturers,BRILLIANCE CHI
01115,Beverages—Brewers,5100 XIZANG
01116,Steel,HC TECH GP
01117,Farm Products,CH MODERN D
01118,Building Materials,GOLIK HOLDINGS
01119,Electronic Gaming & Multimedia,IDREAMSKY
01120,Medical Instruments & Supplies,ARTS OPTICAL
01121,Footwear & Accessories,GOLDENSOLAR
01122,Auto Manufacturers,QINGLING MOTORS
01123,Leisure,CHINA-HK PHOTO
01124,,COASTAL GL
01125,,LAI FUNG HOLD
01126,Leisure,DREAM INT'L
01127,Specialty Business Services,LION ROCK GROUP
01128,Resorts & Casinos,WYNN MACAU
01129,,WATER INDUSTRY
01130,Auto & Truck Dealerships,CHINA ENV RES
01132,Entertainment,ORANGE SKY G H
01133,Specialty Industrial Machinery,HARBIN ELECTRIC
01134,Medical Instruments & Supplies,KELFRED
01137,Internet Retail,HK TECH VENTURE
01138,Oil & Gas Midstream,COSCO SHIP ENGY
01141,Capital Markets,CMBC CAPITAL
01142,Oil & Gas Refining & Marketing,E&P GLOBAL
01145,Marine Shipping,COURAGE INV
01146,Apparel Manufacturing,HUICHENG INTL H
01147,Information Technology Services,EDENSOFT
01148,Auto Manufacturers,POWER XINCHEN
01150,Luxury Goods,MILAN STATION
01152,Food Distribution,MOMENTUM FIN
01153,Real Estate Services,JIAYUAN SER
01156,Oil & Gas Equipment & Services,CHINANEWENERGY
01157,Farm & Heavy Construction Machinery,ZOOMLION
01159,Entertainment,SMART DIGI TECH
01161,Personal Services,WATER OASIS GP
01162,Security & Protection Services,LUMINA GROUP
01163,Advertising Agencies,ADTIGER CORP
01164,Uranium,CGN MINING
01165,,SFCE
01166,Electrical Equipment & Parts,SOLARTECH INT'L
01167,Biotechnology,JACOBIO-B
01168,Real Estate—Diversified,Z FIN
01170,Footwear & Accessories,KINGMAKER
01171,Thermal Coal,YANKUANG ENERGY
01172,Real Estate—Development,MAGNUSCONCORDIA
01173,Household & Personal Products,VEEKO INT'L
01176,Real Estate Services,ZHUGUANG HOLD
01177,Biotechnology,SBP GROUP
01179,Lodging,HWORLD-S
01180,Resorts & Casinos,PARADISE ENT
01181,Restaurants,TANG PALACE
01182,Gold,SUCCESS DRAGON
01183,Steel,MECOM POWER
01184,Electronics & Computer Distribution,S.A.S. DRAGON
01186,Engineering & Construction,CHINA RAIL CONS
01187,Medical Devices,COFOE MEDICAL
01188,,HYBRID KINETIC
01191,Electronic Components,CREALIGHTS
01193,Utilities—Regulated Gas,CHINA RES GAS
01195,Real Estate—Diversified,KINGWELL GROUP
01196,Conglomerates,REALORD TECH
01198,,ROYALE HOME
01199,Marine Shipping,COSCO SHIP PORT
01200,Real Estate Services,MIDLAND HOLDING
01201,Electrical Equipment & Parts,TESSON HOLDINGS
01202,Communication Equipment,SIWI SCI & TECH
01203,Farm Products,GUANGNAN (HOLD)
01204,Information Technology Services,BOARDWARE INTEL
01205,Oil & Gas Refining & Marketing,CITIC RESOURCES
01206,Building Products & Equipment,TECHNOVATOR
01208,Copper,MMG
01209,Real Estate Services,CHINA RES MIXC
01211,新能源汽车,比亚迪股份
01213,,MOBICON GROUP
01215,Lodging,KAI YUAN HLDGS
01216,Banks—Regional,ZYBANK
01218,Real Estate—Development,EASYKNIT-NEW
01220,,ZHIDAO INT'L
01221,Lodging,SINO HOTELS
01222,Conglomerates,WANG ON GROUP
01223,Real Estate—Diversified,SYMPHONY HOLD
01224,Real Estate—Development,C C LAND
01225,Capital Markets,LERADO FIN
01228,Biotechnology,CANBRIDGE-B
01229,Thermal Coal,NAN NAN RES
01231,Steel,NEWTON RES
01232,Real Estate—Development,GW TIANDI
01233,Real Estate—Development,TIMES CHINA
01234,Apparel Manufacturing,CHINA LILANG
01235,,TRAVEL EXPERT
01236,Computer Hardware,LDROBOT
01237,"Furnishings, Fixtures & Appliances",CH ENV TECH&BIO
01238,Real Estate—Development,POWERLONG
01239,Packaging & Containers,TEAMWAY INTL GP
01240,Engineering & Construction,CNQC INT'L
01241,Food Distribution,SHUANGHUA H
01243,Real Estate—Development,WANG ON PPT
01244,Biotechnology,3D MEDICINES
01245,Resorts & Casinos,NIRAKU
01247,Apparel Manufacturing,MIKO INTL
01250,Utilities—Renewable,SDHS NEW ENERGY
01251,Oil & Gas Integrated,SPT ENERGY
01252,,CHINA TIANRUI
01253,Engineering & Construction,GREEN BROAD
01255,Footwear & Accessories,TATA HEALTH
01257,Utilities—Renewable,CEB GREENTECH
01258,Copper,CHINFMINING
01259,Food Distribution,PROSPER FUTURE
01260,Specialty Business Services,WONDERFUL SKY
01262,Packaged Foods,LABIXIAOXIN
01265,Utilities—Regulated Gas,TIANJINJINRAN
01268,Auto & Truck Dealerships,MEIDONG AUTO
01269,Auto Parts,FIRST CAP GP
01270,Lodging,LANGHAM-SS
01271,Engineering & Construction,GRAND MING
01272,Waste Management,DATANG ENVIRO
01273,Mortgage Finance,HK FINANCE GP
01274,Auto Parts,IMOTIONTECH
01276,Drug Manufacturers—Specialty & Generic,HENGRUI PHARMA
01277,Thermal Coal,KINETIC DEV
01278,Real Estate—Development,CHINANEWTOWN
01280,Specialty Retail,QIDIAN GUOFENG
01281,Utilities—Independent Power Producers,XINDA INV HLDGS
01282,Industrial Distribution,RENZE HARVEST
01283,Engineering & Construction,ACCEL GROUP
01284,Advertising Agencies,NEW MEDIA LAB
01285,Packaged Foods,JIASHILI GP
01286,Specialty Industrial Machinery,IMPRO PRECISION
01288,Banks—Diversified,ABC
01289,Specialty Industrial Machinery,SUNLIT SCI
01290,Financial Conglomerates,CHINA HUIRONG
01292,Integrated Freight & Logistics,CM LOGISTICS
01293,,GRAND BAOXIN
01298,,YUNNAN ENERGY
01299,Insurance—Life,AIA
01300,Communication Equipment,TRIGIANT
01301,Engineering & Construction,D&G TECH
01302,Medical Devices,LIFETECH SCI
01303,Thermal Coal,HUILI RES
01304,Semiconductors,FORTIOR
01305,Electronic Components,WAI CHI HOLD
01308,Marine Shipping,SITC
01310,Telecom Services,HKBN
01312,Drug Manufacturers—Specialty & Generic,KONTA CHINA
01313,Building Materials,CR BLDG MAT TEC
01314,Restaurants,TSUI WAH HLDG
01315,Building Materials,GREEN ECONOMY
01316,Auto Parts,NEXTEER
01317,Education & Training Services,MAPLELEAF EDU
01318,Household & Personal Products,MAO GEPING
01319,Mortgage Finance,OIWAHPAWN
01321,Real Estate—Development,CHINA NEWCITY
01323,Building Materials,HUASHENG INTL
01326,,TRANSMIT ENT
01327,Luxury Goods,LUXXU GROUP
01328,Asset Management,GOLDSTREAM INV
01330,Waste Management,DYNAGREEN ENV
01332,Packaging & Containers,TOUYUN BIOTECH
01333,Farm & Heavy Construction Machinery,BRETON
01334,Specialty Industrial Machinery,RUICHANG INTL
01335,Utilities—Renewable,SHEEN TAI
01336,Insurance—Life,NCI
01338,Household & Personal Products,BAWANG GROUP
01339,Insurance—Property & Casualty,PICC GROUP
01340,Packaged Foods,HUISHENG INTL
01341,,HAO TIAN INTL
01343,Engineering & Construction,WEI YUAN HLDG
01345,Pharmaceutical Retailers,SH PIONEER HLDG
01346,Apparel Manufacturing,LEVER STYLE
01347,Semiconductors,HUA HONG GRACE
01348,Leisure,QUALI-SMART
01349,Drug Manufacturers—Specialty & Generic,FUDANZHANGJIANG
01351,Advertising Agencies,BRIGHT FUTURE
01354,Real Estate Services,KINGFARPROPERTY
01355,Lodging,BIOSYSEN
01357,Internet Content & Information,MEITU
01358,Medical Instruments & Supplies,PW MEDTECH
01359,Asset Management,CHINA CINDA
01361,Footwear & Accessories,361 DEGREES
01362,Electronics & Computer Distribution,SIS MOBILE
01364,Restaurants,GUMING
01368,Apparel Retail,XTEP INT'L
01370,Steel,AOWEI HOLDING
01371,Gambling,CHINA ECOTOUR
01372,Engineering & Construction,C CARBONNEUTRAL
01373,Specialty Retail,IH RETAIL
01375,Capital Markets,CC SECURITIES
01376,,RAFFLESINTERIOR
01377,Electronic Components,DTECH
01378,Aluminum,CHINAHONGQIAO
01379,Real Estate Services,WENLING MCT
01380,Other Industrial Metals & Mining,CHI KINGSTONE
01382,Textile Manufacturing,PACIFICTEXTILES
01384,Software—Application,DEEPEXI TECH
01385,Semiconductors,SHANGHAI FUDAN
01388,Apparel Manufacturing,EMBRY HOLDINGS
01389,Beverages—Wineries & Distilleries,MAJOR HLDGS
01392,Software—Infrastructure,HQVT
01393,Thermal Coal,HIDILI INDUSTRY
01395,Waste Management,ELL ENV
01396,Information Technology Services,GBA AI COMP-500
01397,Waste Management,BAGUIO GREEN
01398,Banks—Diversified,ICBC
01399,Electrical Equipment & Parts,VESON HLDG
01400,Textile Manufacturing,MOODY TECH HLDG
01401,Consumer Electronics,FUTURE MACH LTD
01402,Information Technology Services,I-CONTROL
01405,Restaurants,DPC DASH
01406,,CLARITY MEDICAL
01407,Utilities—Regulated Gas,JY GAS
01408,Engineering & Construction,MACAU E&M
01410,Software—Infrastructure,EDVANCE INTL
01412,Paper & Paper Products,Q P GROUP
01413,Engineering & Construction,FEG HOLDINGS
01415,Electronic Components,COWELL
01416,Engineering & Construction,CTR HOLDINGS
01417,Real Estate Services,RIVERINE CHINA
01418,"Furnishings, Fixtures & Appliances",SINOMAX GROUP
01419,Medical Care Facilities,HUMAN HEALTH
01420,Engineering & Construction,CHUAN HOLDING
01421,Solar,PROSP GP INTL
01425,Apparel Manufacturing,JUSTIN ALLEN H
01427,Real Estate—Diversified,CH TIANBAO GP
01428,Capital Markets,BRIGHT SMART
01429,Engineering & Construction,SKYMISSION GP
01431,Farm Products,YST DAIRY
01432,Farm Products,CHINASHENGMU-PF
01433,,CIRTEK HLDGS
01440,Footwear & Accessories,STAR SHINE HLDG
01442,Integrated Freight & Logistics,INFINITY L&T
01443,Restaurants,FULUM GP HLDG
01446,Beverages—Non-Alcoholic,HUNGFOOKTONG
01447,Engineering & Construction,SFK
01448,,FU SHOU YUAN
01449,Education & Training Services,LEADER EDU
01450,Software—Application,BE FRIENDS HLDG
01451,Packaging & Containers,MS GROUP HLDGS
01452,Pollution & Treatment Controls,DENOX ENV
01455,Household & Personal Products,FOURACE IND GP
01456,Capital Markets,GLMS SEC
01458,Packaged Foods,ZHOU HEI YA
01459,Engineering & Construction,JUJIANG CONS
01460,Information Technology Services,ICO GROUP
01461,Capital Markets,ZHONGTAIFUTURES
01463,Specialty Business Services,C-LINK SQ
01466,Luxury Goods,BAIJIN LIFE SCI
01468,Conglomerates,JAKOTA CAPITAL
01470,Luxury Goods,PROSPER ONE
01471,Insurance Brokers,ZHONGMIAO
01472,Engineering & Construction,SANG HING HLDGS
01473,Communication Equipment,PANGAEA CONNECT
01475,Packaged Foods,NISSIN FOODS
01476,Capital Markets,FIN STREET SEC
01477,Biotechnology,OCUMENSION-B
01478,Electronic Components,Q TECH
01480,Electronic Components,YAN TAT GROUP
01481,Specialty Business Services,SMART GLOBE
01483,Waste Management,NET-A-GO TECH
01486,,C CHENG HLDGS
01488,Restaurants,BEST FOOD HLDG
01489,Engineering & Construction,GC CONSTRUCTION
01490,Advertising Agencies,AI X TECH
01496,Rental & Leasing Services,AP RENTALS
01497,Packaged Foods,YAN PALACE
01498,Drug Manufacturers—Specialty & Generic,PURAPHARM
01499,Engineering & Construction,OKG TECH
01500,Engineering & Construction,INCON
01501,Medical Instruments & Supplies,INT MEDICAL
01502,Real Estate Services,FIN STREET PPT
01508,Insurance—Reinsurance,CHINA RE
01511,Farm & Heavy Construction Machinery,UISEE TECH
01513,Drug Manufacturers—Specialty & Generic,LIVZON PHARMA
01515,Medical Care Facilities,CR MEDICAL
01516,Real Estate Services,SUNAC SERVICES
01518,Medical Care Facilities,NC HEALTHCARE
01519,Integrated Freight & Logistics,J&T EXPRESS-W
01520,Apparel Manufacturing,VIRTUAL MIND
01521,Biotechnology,FRONTAGE
01522,Information Technology Services,BII TRANS TECH
01523,Communication Equipment,PLOVER BAY TECH
01525,Education & Training Services,GENCH EDU
01526,Medical Care Facilities,RICI HEALTH
01527,Pollution & Treatment Controls,TENGY ENV
01528,Real Estate Services,RS MACALLINE
01529,Integrated Freight & Logistics,YUES INTL HLDG
01530,Biotechnology,3SBIO
01532,Apparel Manufacturing,CHINA PARTYTIME
01536,Specialty Industrial Machinery,YUK WING GP
01538,Real Estate Services,ZHONG AO HOME
01539,Electrical Equipment & Parts,UNITY GP HLDGS
01540,Specialty Business Services,LEFTFIELD PRINT
01541,Biotechnology,IMMUNEONCO-B
01542,Utilities—Regulated Water,TAIZHOU WATER
01543,Credit Services,JOIN-SHARE
01545,Specialty Retail,DESIGN CAPITAL
01546,Engineering & Construction,THELLOY DEV
01547,Engineering & Construction,IBI GROUP HLDGS
01548,Biotechnology,GENSCRIPT BIO
01549,Marine Shipping,EVER HARVEST GP
01551,Banks—Regional,GRCB
01552,Engineering & Construction,BHCC HOLDING
01553,Steel,MAIKE TUBE
01555,Oil & Gas E&P,MIE HOLDINGS
01556,Engineering & Construction,CHINNEY KW
01557,Engineering & Construction,K.H. GP HLDGS
01559,Engineering & Construction,KWAN ON HLDGS
01560,Conglomerates,STAR GROUP ASIA
01561,Specialty Chemicals,PAN ASIA DATA H
01563,Education & Training Services,ALLI INTL ED LE
01565,Education & Training Services,VIRSCEND EDU
01566,Entertainment,CA CULTURAL
01568,Engineering & Construction,SUNDART HLDGS
01569,Education & Training Services,MINSHENG EDU
01570,Real Estate—Development,WEIYE HOLDINGS
01571,Auto Parts,XIN POINT HOLD
01572,Credit Services,CHINA ART FIN
01575,"Furnishings, Fixtures & Appliances",REGAL PARTNERS
01576,Infrastructure Operations,QILU EXPRESSWAY
01577,,HUIXIN CREDIT
01578,Banks—Regional,BANK OF TIANJIN
01579,Packaged Foods,YIHAI INTL
01580,Lumber & Wood Production,DA SEN HLDGS
01581,Rental & Leasing Services,PROGRESSIVE P
01582,Engineering & Construction,CR CONSTRUCTION
01583,Confectioners,QINQIN FOODS
01585,Auto Manufacturers,YADEA
01586,Specialty Business Services,LEON INSPECTION
01587,Food Distribution,SHINEROAD INTL
01588,Software—Application,CHANJET
01591,Engineering & Construction,SHUN WO GROUP
01592,Building Products & Equipment,ANCHORSTONE
01593,Education & Training Services,CHEN LIN EDU
01596,Railroads,YICHEN IND
01597,Specialty Industrial Machinery,NATURE ENERGY T
01598,,21CENTURY EDU
01599,Engineering & Construction,UCD
01600,Utilities—Regulated Gas,TIAN LUN GAS
01601,Credit Services,ZGC TEC LEASING
01606,Rental & Leasing Services,CDB LEASING
01608,Electrical Equipment & Parts,VPOWER GROUP
01609,Medical Devices,STAR SPORTS MED
01610,Packaged Foods,COFCO JOYCOME
01611,Capital Markets,BITFIRE GROUP
01612,Medical Devices,VINCENT MED
01613,Communication Equipment,SYNERTONE
01615,Engineering & Construction,AB BUILDERS
01616,,A METAVERSE
01617,Communication Equipment,NANFANG COMM
01618,Engineering & Construction,MCC
01620,Travel Services,CINESE INTL
01621,Oil & Gas Refining & Marketing,VICO INTL HLDGS
01622,Real Estate—Development,REDCO GROUP
01623,Oil & Gas Equipment & Services,HILONG
01626,Packaging & Containers,JIA YAO HLDGS
01627,Engineering & Construction,ABLE ENG HLDGS
01628,Real Estate—Development,YUZHOU GROUP
01629,Household & Personal Products,CHAMP ALLI INTL
01630,Engineering & Construction,KIN SHING HLDGS
01631,Specialty Business Services,REF HOLDINGS
01632,,MSCTECH
01633,Engineering & Construction,SHEUNG YUE GP
01635,Utilities—Regulated Gas,DZUG
01636,,CMRU
01637,Engineering & Construction,SH GROUP HLDG
01638,Real Estate—Development,KAISA GROUP
01640,Advertising Agencies,QIAN XUN TECH
01641,Specialty Business Services,HX COLDCHAIN
01643,Drug Manufacturers—General,MODERN CHI MED
01645,Specialty Industrial Machinery,HAINA INTEL
01647,Engineering & Construction,GRANDSHORES
01650,Specialty Business Services,HYGIEIA GROUP
01651,Tools & Accessories,TSUGAMI CHINA
01652,Drug Manufacturers—Specialty & Generic,FUSEN PHARM
01653,Building Products & Equipment,MOS HOUSE
01655,Gambling,OKURA HOLDINGS
01656,,ISDN HOLDINGS
01657,Apparel Retail,SG GROUP HLDGS
01658,Banks—Regional,PSBC
01660,Industrial Distribution,SEVEN ELEMENTS
01661,Advertising Agencies,CH FRONTIER TEC
01662,Engineering & Construction,YEE HOP HLDGS
01663,Real Estate Services,S HARBOURHOLD
01666,Drug Manufacturers—General,TONG REN TANG
01667,Household & Personal Products,DIMMI LIFE HLDG
01668,,CHINASOUTHCITY
01669,Credit Services,GIC GROUP
01671,Utilities—Independent Power Producers,TIANBAO ENERGY
01672,Biotechnology,ASCLETIS-B
01673,Specialty Industrial Machinery,HUAZHANG TECH
01675,Software—Application,ASIAINFO TECH
01676,Packaged Foods,GAODI HOLDINGS
01679,Semiconductors,RISECOMM GP
01680,Resorts & Casinos,MACAU LEGEND
01681,Drug Manufacturers—Specialty & Generic,CONSUN PHARMA
01682,Apparel Manufacturing,HP LIVING TECH
01683,Engineering & Construction,HOPE LIFE INT
01685,Industrial Distribution,BOER POWER
01686,Real Estate Services,SUNEVISION
01688,Electronic Components,LINGYI ITECH
01689,Packaging & Containers,HUAXIHOLDINGS
01690,Engineering & Construction,LAP KEI ENGRG
01691,"Furnishings, Fixtures & Appliances",JS GLOBAL LIFE
01692,Consumer Electronics,TOWNRAY HLDGS
01693,,BGMC
01695,Packaged Foods,S&P INTL HLDG
01696,Medical Devices,SISRAM MED
01697,Asset Management,SDITC
01698,Internet Content & Information,TME-SW
01701,Travel Services,TU YI HLDG
01702,Chemicals,DONGGUANG CHEM
01703,Restaurants,EASYHOLD GROUP
01705,Food Distribution,B & S INTL HLDG
01707,,GEOTECH HLDGS
01708,Communication Equipment,SAMPLE TECH
01709,Financial Conglomerates,DL HOLDINGS GP
01710,Electrical Equipment & Parts,TRIO IND ELEC
01711,Specialty Retail,ULFERTS
01712,Gold,DRAGON MINING
01713,Utilities—Renewable,SICHUAN EN INV
01715,"Furnishings, Fixtures & Appliances",AI HEALTH TECH
01716,Advertising Agencies,MOST KWAI CHUNG
01717,Packaged Foods,AUSNUTRIA
01718,Engineering & Construction,WAN KEI GROUP
01719,Marine Shipping,CIL GROUP
01720,Communication Equipment,PUTIAN COMM
01721,,FSM HOLDINGS
01722,Engineering & Construction,KIN PANG HLDGS
01723,Telecom Services,MOON INC
01725,Electronic Components,C STRATEGIC TEC
01726,Engineering & Construction,HKE HOLDINGS
01727,Engineering & Construction,HEBEI CONS
01728,,ZHENGTONGAUTO
01729,Electrical Equipment & Parts,TIME INTERCON
01731,Footwear & Accessories,PROSPEROUS IND
01732,Integrated Freight & Logistics,XIANGXING TECH
01733,Thermal Coal,E-COMMODITIES
01735,Engineering & Construction,CENTRAL NEW EGY
01736,Advertising Agencies,PARENTING NET
01737,Integrated Freight & Logistics,A & S GROUP
01738,Thermal Coal,FS ANTHRACITE
01739,Internet Content & Information,QEEKA HOME
01740,Entertainment,VALUES CULTURAL
01741,Engineering & Construction,SHING CHI HLDGS
01742,Engineering & Construction,HPC HOLDINGS
01745,Travel Services,LVJI TECH
01746,Engineering & Construction,MAN SHUN GP
01747,Consumer Electronics,HOME CONTROL
01748,,XIN YUAN ENT
01749,Apparel Manufacturing,SHANSHAN
01750,Electrical Equipment & Parts,REM GROUP HLDGS
01751,Engineering & Construction,AI ENERGY E-2K
01752,Education & Training Services,TOP EDUCATION
01753,Advertising Agencies,DUIBA
01755,,S-ENJOY SERVICE
01756,Education & Training Services,CHI SCI&EDU IND
01757,Engineering & Construction,GLOBAL CHI BC
01758,Education & Training Services,BOJUN EDU
01759,Specialty Retail,SINO GAS HLDGS
01760,Auto Parts,INTRON TECH
01762,Advertising Agencies,WANKA ONLINE
01763,Medical Devices,CIRC
01765,Education & Training Services,XJ INTL HLDGS
01766,Railroads,CRRC
01767,Packaged Foods,TS WONDERS
01768,Food Distribution,BUSYMING
01769,Education & Training Services,SCHOLAR EDU
01770,Electronic Components,DKE
